# SOURCE: Computed from weather data using simplified PV model
# DATE: 2026-02-06
# DESCRIPTION: Normalized daily PV power output per kW of installed capacity for three agri-PV density variants (low/medium/high ground coverage)
# UNITS: date=YYYY-MM-DD, density_variant=text, kwh_per_kw_per_day=kWh/kW/day, capacity_factor=dimensionless(0-1)
# LOGIC: PV output = solar_irradiance * tilt_factor(1.05) * temp_factor * (1-system_losses). Temp factor uses cell temp model: T_cell = T_avg + 25C + density_adjustment. Temperature coefficient = -0.4%/C from 25C reference. System losses = 15%.
# DEPENDENCIES: data/precomputed/weather/daily_weather_scenario_001-toy.csv
# ASSUMPTIONS: Fixed-tilt 28deg south-facing panels. Module efficiency ~19%. High density panels run 2C cooler (shading effect), low density run 2C hotter. All panels receive full irradiance (panels above crops, not shaded by each other). Tilt factor approximate; full pvlib model would be more accurate.
weather_scenario_id,date,density_variant,kwh_per_kw_per_day,capacity_factor
001,2018-04-14,high,4.7911,0.1996
001,2018-04-15,low,4.6176,0.1924
001,2018-04-15,medium,4.6593,0.1941
001,2018-04-15,high,4.7011,0.1959
001,2018-04-16,low,4.5364,0.189
001,2018-04-16,medium,4.5772,0.1907
001,2018-04-16,high,4.6181,0.1924
001,2018-04-17,low,5.0314,0.2096
001,2018-04-17,medium,5.0769,0.2115
001,2018-04-17,high,5.1225,0.2134
001,2018-04-18,low,5.1781,0.2158
001,2018-04-18,medium,5.2252,0.2177
001,2018-04-18,high,5.2722,0.2197
001,2018-04-19,low,5.2132,0.2172
001,2018-04-19,medium,5.2593,0.2191
001,2018-04-19,high,5.3055,0.2211
001,2018-04-20,low,5.293,0.2205
001,2018-04-20,medium,5.3413,0.2226
001,2018-04-20,high,5.3897,0.2246
001,2018-04-21,low,4.676,0.1948
001,2018-04-21,medium,4.7183,0.1966
001,2018-04-21,high,4.7605,0.1984
001,2018-04-22,low,4.9066,0.2044
001,2018-04-22,medium,4.9513,0.2063
001,2018-04-22,high,4.9961,0.2082
001,2018-04-23,low,4.917,0.2049
001,2018-04-23,medium,4.9624,0.2068
001,2018-04-23,high,5.0077,0.2087
001,2018-04-24,low,4.9279,0.2053
001,2018-04-24,medium,4.9721,0.2072
001,2018-04-24,high,5.0163,0.209
001,2018-04-25,low,4.8006,0.2
001,2018-04-25,medium,4.8439,0.2018
001,2018-04-25,high,4.8872,0.2036
001,2018-04-26,low,5.1906,0.2163
001,2018-04-26,medium,5.2375,0.2182
001,2018-04-26,high,5.2844,0.2202
001,2018-04-27,low,5.1844,0.216
001,2018-04-27,medium,5.2314,0.218
001,2018-04-27,high,5.2783,0.2199
001,2018-04-28,low,5.2157,0.2173
001,2018-04-28,medium,5.2643,0.2193
001,2018-04-28,high,5.3128,0.2214
001,2018-04-29,low,5.2465,0.2186
001,2018-04-29,medium,5.2942,0.2206
001,2018-04-29,high,5.3419,0.2226
001,2018-04-30,low,5.0342,0.2098
001,2018-04-30,medium,5.0801,0.2117
001,2018-04-30,high,5.1259,0.2136
001,2018-05-01,low,5.1443,0.2143
001,2018-05-01,medium,5.1915,0.2163
001,2018-05-01,high,5.2387,0.2183
001,2018-05-02,low,5.2912,0.2205
001,2018-05-02,medium,5.3393,0.2225
001,2018-05-02,high,5.3874,0.2245
001,2018-05-03,low,5.1257,0.2136
001,2018-05-03,medium,5.1724,0.2155
001,2018-05-03,high,5.2192,0.2175
001,2018-05-04,low,4.9439,0.206
001,2018-05-04,medium,4.9894,0.2079
001,2018-05-04,high,5.0348,0.2098
001,2018-05-05,low,5.0341,0.2098
001,2018-05-05,medium,5.08,0.2117
001,2018-05-05,high,5.1259,0.2136
001,2018-05-06,low,5.0532,0.2105
001,2018-05-06,medium,5.0992,0.2125
001,2018-05-06,high,5.1453,0.2144
001,2018-05-07,low,5.0891,0.212
001,2018-05-07,medium,5.1355,0.214
001,2018-05-07,high,5.1818,0.2159
001,2018-05-08,low,5.0404,0.21
001,2018-05-08,medium,5.086,0.2119
001,2018-05-08,high,5.1316,0.2138
001,2018-05-09,low,5.318,0.2216
001,2018-05-09,medium,5.367,0.2236
001,2018-05-09,high,5.416,0.2257
001,2018-05-10,low,4.9065,0.2044
001,2018-05-10,medium,4.9526,0.2064
001,2018-05-10,high,4.9987,0.2083
001,2018-05-11,low,5.1546,0.2148
001,2018-05-11,medium,5.202,0.2168
001,2018-05-11,high,5.2494,0.2187
001,2018-05-12,low,5.3605,0.2234
001,2018-05-12,medium,5.4101,0.2254
001,2018-05-12,high,5.4598,0.2275
001,2018-05-13,low,5.2099,0.2171
001,2018-05-13,medium,5.2581,0.2191
001,2018-05-13,high,5.3063,0.2211
001,2018-05-14,low,5.2205,0.2175
001,2018-05-14,medium,5.268,0.2195
001,2018-05-14,high,5.3155,0.2215
001,2018-05-15,low,5.0028,0.2084
001,2018-05-15,medium,5.0494,0.2104
001,2018-05-15,high,5.096,0.2123
001,2018-05-16,low,5.1451,0.2144
001,2018-05-16,medium,5.1925,0.2164
001,2018-05-16,high,5.2399,0.2183
001,2018-05-17,low,5.1364,0.214
001,2018-05-17,medium,5.1846,0.216
001,2018-05-17,high,5.2328,0.218
001,2018-05-18,low,5.1856,0.2161
001,2018-05-18,medium,5.2331,0.218
001,2018-05-18,high,5.2807,0.22
001,2018-05-19,low,5.1514,0.2146
001,2018-05-19,medium,5.1999,0.2167
001,2018-05-19,high,5.2485,0.2187
001,2018-05-20,low,5.2351,0.2181
001,2018-05-20,medium,5.2838,0.2202
001,2018-05-20,high,5.3326,0.2222
001,2018-05-21,low,5.0599,0.2108
001,2018-05-21,medium,5.1069,0.2128
001,2018-05-21,high,5.1538,0.2147
001,2018-05-22,low,5.2116,0.2171
001,2018-05-22,medium,5.2603,0.2192
001,2018-05-22,high,5.309,0.2212
001,2018-05-23,low,5.4283,0.2262
001,2018-05-23,medium,5.4784,0.2283
001,2018-05-23,high,5.5285,0.2304
001,2018-05-24,low,5.0712,0.2113
001,2018-05-24,medium,5.1189,0.2133
001,2018-05-24,high,5.1666,0.2153
001,2018-05-25,low,5.3093,0.2212
001,2018-05-25,medium,5.3585,0.2233
001,2018-05-25,high,5.4077,0.2253
001,2018-05-26,low,5.4284,0.2262
001,2018-05-26,medium,5.4779,0.2282
001,2018-05-26,high,5.5275,0.2303
001,2018-05-27,low,5.2626,0.2193
001,2018-05-27,medium,5.311,0.2213
001,2018-05-27,high,5.3595,0.2233
001,2018-05-28,low,5.3749,0.224
001,2018-05-28,medium,5.4248,0.226
001,2018-05-28,high,5.4746,0.2281
001,2018-05-29,low,5.4722,0.228
001,2018-05-29,medium,5.5227,0.2301
001,2018-05-29,high,5.5733,0.2322
001,2018-05-30,low,5.3201,0.2217
001,2018-05-30,medium,5.3695,0.2237
001,2018-05-30,high,5.4189,0.2258
001,2018-05-31,low,5.187,0.2161
001,2018-05-31,medium,5.236,0.2182
001,2018-05-31,high,5.285,0.2202
001,2018-06-01,low,5.3757,0.224
001,2018-06-01,medium,5.4249,0.226
001,2018-06-01,high,5.4741,0.2281
001,2018-06-02,low,5.4714,0.228
001,2018-06-02,medium,5.5224,0.2301
001,2018-06-02,high,5.5735,0.2322
001,2018-06-03,low,5.5477,0.2312
001,2018-06-03,medium,5.5982,0.2333
001,2018-06-03,high,5.6487,0.2354
001,2018-06-04,low,5.395,0.2248
001,2018-06-04,medium,5.4455,0.2269
001,2018-06-04,high,5.496,0.229
001,2018-06-05,low,5.345,0.2227
001,2018-06-05,medium,5.3949,0.2248
001,2018-06-05,high,5.4447,0.2269
001,2018-06-06,low,5.2491,0.2187
001,2018-06-06,medium,5.2983,0.2208
001,2018-06-06,high,5.3475,0.2228
001,2018-06-07,low,5.4175,0.2257
001,2018-06-07,medium,5.4679,0.2278
001,2018-06-07,high,5.5182,0.2299
001,2018-06-08,low,5.2122,0.2172
001,2018-06-08,medium,5.2614,0.2192
001,2018-06-08,high,5.3106,0.2213
001,2018-06-09,low,5.2803,0.22
001,2018-06-09,medium,5.3301,0.2221
001,2018-06-09,high,5.3799,0.2242
001,2018-06-10,low,5.2544,0.2189
001,2018-06-10,medium,5.3038,0.221
001,2018-06-10,high,5.3531,0.223
001,2018-06-11,low,5.337,0.2224
001,2018-06-11,medium,5.3866,0.2244
001,2018-06-11,high,5.4362,0.2265
001,2018-06-12,low,5.262,0.2193
001,2018-06-12,medium,5.3111,0.2213
001,2018-06-12,high,5.3601,0.2233
001,2018-06-13,low,5.328,0.222
001,2018-06-13,medium,5.3776,0.2241
001,2018-06-13,high,5.4271,0.2261
001,2018-06-14,low,5.3067,0.2211
001,2018-06-14,medium,5.3568,0.2232
001,2018-06-14,high,5.4068,0.2253
001,2018-06-15,low,5.3695,0.2237
001,2018-06-15,medium,5.4205,0.2259
001,2018-06-15,high,5.4714,0.228
001,2018-06-16,low,5.3711,0.2238
001,2018-06-16,medium,5.4215,0.2259
001,2018-06-16,high,5.472,0.228
001,2018-06-17,low,5.2875,0.2203
001,2018-06-17,medium,5.3367,0.2224
001,2018-06-17,high,5.386,0.2244
001,2018-06-18,low,5.2557,0.219
001,2018-06-18,medium,5.305,0.221
001,2018-06-18,high,5.3543,0.2231
001,2018-06-19,low,5.52,0.23
001,2018-06-19,medium,5.5712,0.2321
001,2018-06-19,high,5.6224,0.2343
001,2018-06-20,low,5.239,0.2183
001,2018-06-20,medium,5.2887,0.2204
001,2018-06-20,high,5.3384,0.2224
001,2018-06-21,low,5.372,0.2238
001,2018-06-21,medium,5.4222,0.2259
001,2018-06-21,high,5.4724,0.228
001,2018-06-22,low,5.5155,0.2298
001,2018-06-22,medium,5.5662,0.2319
001,2018-06-22,high,5.6169,0.234
001,2018-06-23,low,5.4301,0.2263
001,2018-06-23,medium,5.4804,0.2284
001,2018-06-23,high,5.5308,0.2304
001,2018-06-24,low,5.2394,0.2183
001,2018-06-24,medium,5.2887,0.2204
001,2018-06-24,high,5.338,0.2224
001,2018-06-25,low,5.3639,0.2235
001,2018-06-25,medium,5.4138,0.2256
001,2018-06-25,high,5.4637,0.2277
001,2018-06-26,low,5.2956,0.2207
001,2018-06-26,medium,5.3451,0.2227
001,2018-06-26,high,5.3946,0.2248
001,2018-06-27,low,5.188,0.2162
001,2018-06-27,medium,5.2369,0.2182
001,2018-06-27,high,5.2858,0.2202
001,2018-06-28,low,5.2737,0.2197
001,2018-06-28,medium,5.3233,0.2218
001,2018-06-28,high,5.3729,0.2239
001,2018-06-29,low,5.3811,0.2242
001,2018-06-29,medium,5.4315,0.2263
001,2018-06-29,high,5.4819,0.2284
001,2018-06-30,low,5.3436,0.2227
001,2018-06-30,medium,5.3934,0.2247
001,2018-06-30,high,5.4431,0.2268
001,2018-07-01,low,5.0893,0.2121
001,2018-07-01,medium,5.1377,0.2141
001,2018-07-01,high,5.1862,0.2161
001,2018-07-02,low,5.2341,0.2181
001,2018-07-02,medium,5.2839,0.2202
001,2018-07-02,high,5.3336,0.2222
001,2018-07-03,low,5.2515,0.2188
001,2018-07-03,medium,5.3007,0.2209
001,2018-07-03,high,5.3499,0.2229
001,2018-07-04,low,5.4612,0.2275
001,2018-07-04,medium,5.5122,0.2297
001,2018-07-04,high,5.5631,0.2318
001,2018-07-05,low,5.2232,0.2176
001,2018-07-05,medium,5.2724,0.2197
001,2018-07-05,high,5.3216,0.2217
001,2018-07-06,low,5.269,0.2195
001,2018-07-06,medium,5.3189,0.2216
001,2018-07-06,high,5.3687,0.2237
001,2018-07-07,low,5.1699,0.2154
001,2018-07-07,medium,5.2185,0.2174
001,2018-07-07,high,5.2671,0.2195
001,2018-07-08,low,5.2654,0.2194
001,2018-07-08,medium,5.3154,0.2215
001,2018-07-08,high,5.3654,0.2236
001,2018-07-09,low,5.2262,0.2178
001,2018-07-09,medium,5.2747,0.2198
001,2018-07-09,high,5.3232,0.2218
001,2018-07-10,low,5.2591,0.2191
001,2018-07-10,medium,5.3089,0.2212
001,2018-07-10,high,5.3587,0.2233
001,2018-07-11,low,5.1485,0.2145
001,2018-07-11,medium,5.1973,0.2166
001,2018-07-11,high,5.246,0.2186
001,2018-07-12,low,5.4034,0.2251
001,2018-07-12,medium,5.4536,0.2272
001,2018-07-12,high,5.5038,0.2293
001,2018-07-13,low,5.3773,0.2241
001,2018-07-13,medium,5.4277,0.2262
001,2018-07-13,high,5.4781,0.2283
001,2018-07-14,low,5.2152,0.2173
001,2018-07-14,medium,5.2642,0.2193
001,2018-07-14,high,5.3131,0.2214
001,2018-07-15,low,5.3173,0.2216
001,2018-07-15,medium,5.3667,0.2236
001,2018-07-15,high,5.416,0.2257
001,2018-07-16,low,5.2105,0.2171
001,2018-07-16,medium,5.2602,0.2192
001,2018-07-16,high,5.31,0.2213
001,2018-07-17,low,5.2825,0.2201
001,2018-07-17,medium,5.3322,0.2222
001,2018-07-17,high,5.3819,0.2242
001,2018-07-18,low,5.1695,0.2154
001,2018-07-18,medium,5.2183,0.2174
001,2018-07-18,high,5.2671,0.2195
001,2018-07-19,low,5.2376,0.2182
001,2018-07-19,medium,5.2872,0.2203
001,2018-07-19,high,5.3367,0.2224
001,2018-07-20,low,5.3377,0.2224
001,2018-07-20,medium,5.3872,0.2245
001,2018-07-20,high,5.4366,0.2265
001,2018-07-21,low,5.1234,0.2135
001,2018-07-21,medium,5.172,0.2155
001,2018-07-21,high,5.2206,0.2175
001,2018-07-22,low,5.0017,0.2084
001,2018-07-22,medium,5.0487,0.2104
001,2018-07-22,high,5.0958,0.2123
001,2018-07-23,low,5.2404,0.2184
001,2018-07-23,medium,5.2904,0.2204
001,2018-07-23,high,5.3404,0.2225
001,2018-07-24,low,5.2012,0.2167
001,2018-07-24,medium,5.249,0.2187
001,2018-07-24,high,5.2969,0.2207
001,2018-07-25,low,5.2308,0.218
001,2018-07-25,medium,5.2801,0.22
001,2018-07-25,high,5.3293,0.2221
001,2018-07-26,low,5.0217,0.2092
001,2018-07-26,medium,5.0686,0.2112
001,2018-07-26,high,5.1155,0.2131
001,2018-07-27,low,4.9466,0.2061
001,2018-07-27,medium,4.9935,0.2081
001,2018-07-27,high,5.0405,0.21
001,2018-07-28,low,5.0318,0.2097
001,2018-07-28,medium,5.0795,0.2116
001,2018-07-28,high,5.1272,0.2136
001,2018-07-29,low,5.0575,0.2107
001,2018-07-29,medium,5.1048,0.2127
001,2018-07-29,high,5.1521,0.2147
001,2018-07-30,low,5.2672,0.2195
001,2018-07-30,medium,5.3164,0.2215
001,2018-07-30,high,5.3655,0.2236
001,2018-07-31,low,4.9567,0.2065
001,2018-07-31,medium,5.0034,0.2085
001,2018-07-31,high,5.0501,0.2104
001,2018-08-01,low,5.0458,0.2102
001,2018-08-01,medium,5.0929,0.2122
001,2018-08-01,high,5.1401,0.2142
001,2018-08-02,low,4.8759,0.2032
001,2018-08-02,medium,4.9219,0.2051
001,2018-08-02,high,4.968,0.207
001,2018-08-03,low,5.2032,0.2168
001,2018-08-03,medium,5.2517,0.2188
001,2018-08-03,high,5.3001,0.2208
001,2018-08-04,low,5.1992,0.2166
001,2018-08-04,medium,5.2467,0.2186
001,2018-08-04,high,5.2941,0.2206
001,2018-08-05,low,5.1699,0.2154
001,2018-08-05,medium,5.2185,0.2174
001,2018-08-05,high,5.2671,0.2195
001,2018-08-06,low,5.0099,0.2087
001,2018-08-06,medium,5.0567,0.2107
001,2018-08-06,high,5.1034,0.2126
001,2018-08-07,low,4.9327,0.2055
001,2018-08-07,medium,4.9781,0.2074
001,2018-08-07,high,5.0235,0.2093
001,2018-08-08,low,5.0946,0.2123
001,2018-08-08,medium,5.1417,0.2142
001,2018-08-08,high,5.1887,0.2162
001,2018-08-09,low,4.8752,0.2031
001,2018-08-09,medium,4.9212,0.205
001,2018-08-09,high,4.9672,0.207
001,2018-08-10,low,4.9909,0.208
001,2018-08-10,medium,5.0381,0.2099
001,2018-08-10,high,5.0853,0.2119
001,2018-08-11,low,4.5106,0.1879
001,2018-08-11,medium,4.5531,0.1897
001,2018-08-11,high,4.5956,0.1915
001,2018-08-12,low,4.7764,0.199
001,2018-08-12,medium,4.8208,0.2009
001,2018-08-12,high,4.8652,0.2027
001,2018-08-13,low,4.7987,0.1999
001,2018-08-13,medium,4.8442,0.2018
001,2018-08-13,high,4.8896,0.2037
001,2018-08-14,low,4.7818,0.1992
001,2018-08-14,medium,4.8263,0.2011
001,2018-08-14,high,4.8708,0.203
001,2018-08-15,low,5.0076,0.2086
001,2018-08-15,medium,5.0543,0.2106
001,2018-08-15,high,5.1011,0.2125
001,2018-08-16,low,4.5696,0.1904
001,2018-08-16,medium,4.6119,0.1922
001,2018-08-16,high,4.6542,0.1939
001,2018-08-17,low,4.9293,0.2054
001,2018-08-17,medium,4.9747,0.2073
001,2018-08-17,high,5.0201,0.2092
001,2018-08-18,low,4.9132,0.2047
001,2018-08-18,medium,4.9587,0.2066
001,2018-08-18,high,5.0041,0.2085
001,2018-08-19,low,4.9565,0.2065
001,2018-08-19,medium,5.0025,0.2084
001,2018-08-19,high,5.0486,0.2104
001,2018-08-20,low,4.6756,0.1948
001,2018-08-20,medium,4.7192,0.1966
001,2018-08-20,high,4.7628,0.1985
001,2018-08-21,low,5.0293,0.2096
001,2018-08-21,medium,5.0761,0.2115
001,2018-08-21,high,5.123,0.2135
001,2018-08-22,low,4.8551,0.2023
001,2018-08-22,medium,4.8998,0.2042
001,2018-08-22,high,4.9446,0.206
001,2018-08-23,low,4.8708,0.2029
001,2018-08-23,medium,4.9163,0.2048
001,2018-08-23,high,4.9619,0.2067
001,2018-08-24,low,4.7235,0.1968
001,2018-08-24,medium,4.7672,0.1986
001,2018-08-24,high,4.8108,0.2004
001,2018-08-25,low,5.0133,0.2089
001,2018-08-25,medium,5.0605,0.2109
001,2018-08-25,high,5.1077,0.2128
001,2018-08-26,low,4.6097,0.1921
001,2018-08-26,medium,4.6523,0.1938
001,2018-08-26,high,4.6948,0.1956
001,2018-08-27,low,4.494,0.1872
001,2018-08-27,medium,4.5357,0.189
001,2018-08-27,high,4.5774,0.1907
001,2018-08-28,low,4.3371,0.1807
001,2018-08-28,medium,4.3767,0.1824
001,2018-08-28,high,4.4164,0.184
001,2018-08-29,low,4.7821,0.1993
001,2018-08-29,medium,4.8263,0.2011
001,2018-08-29,high,4.8706,0.2029
001,2018-08-30,low,4.6718,0.1947
001,2018-08-30,medium,4.7159,0.1965
001,2018-08-30,high,4.76,0.1983
001,2018-08-31,low,4.4519,0.1855
001,2018-08-31,medium,4.4935,0.1872
001,2018-08-31,high,4.5352,0.189
001,2018-09-01,low,4.5863,0.1911
001,2018-09-01,medium,4.6294,0.1929
001,2018-09-01,high,4.6725,0.1947
001,2018-09-02,low,4.7316,0.1971
001,2018-09-02,medium,4.7761,0.199
001,2018-09-02,high,4.8207,0.2009
001,2018-09-03,low,4.4785,0.1866
001,2018-09-03,medium,4.5195,0.1883
001,2018-09-03,high,4.5605,0.19
001,2018-09-04,low,4.3929,0.183
001,2018-09-04,medium,4.4337,0.1847
001,2018-09-04,high,4.4744,0.1864
001,2018-09-05,low,3.9069,0.1628
001,2018-09-05,medium,3.9431,0.1643
001,2018-09-05,high,3.9793,0.1658
001,2018-09-06,low,4.2166,0.1757
001,2018-09-06,medium,4.2562,0.1773
001,2018-09-06,high,4.2957,0.179
001,2018-09-07,low,4.6123,0.1922
001,2018-09-07,medium,4.6547,0.1939
001,2018-09-07,high,4.6971,0.1957
001,2018-09-08,low,4.6328,0.193
001,2018-09-08,medium,4.6759,0.1948
001,2018-09-08,high,4.719,0.1966
001,2018-09-09,low,4.5222,0.1884
001,2018-09-09,medium,4.5644,0.1902
001,2018-09-09,high,4.6065,0.1919
001,2018-09-10,low,4.1968,0.1749
001,2018-09-10,medium,4.2364,0.1765
001,2018-09-10,high,4.276,0.1782
001,2018-09-11,low,4.0723,0.1697
001,2018-09-11,medium,4.1099,0.1712
001,2018-09-11,high,4.1475,0.1728
001,2018-09-12,low,4.2115,0.1755
001,2018-09-12,medium,4.2508,0.1771
001,2018-09-12,high,4.2902,0.1788
001,2018-09-13,low,4.2133,0.1756
001,2018-09-13,medium,4.2533,0.1772
001,2018-09-13,high,4.2933,0.1789
001,2018-09-14,low,4.3329,0.1805
001,2018-09-14,medium,4.3727,0.1822
001,2018-09-14,high,4.4125,0.1839
001,2018-09-15,low,4.6185,0.1924
001,2018-09-15,medium,4.6607,0.1942
001,2018-09-15,high,4.7029,0.196
001,2018-09-16,low,4.1718,0.1738
001,2018-09-16,medium,4.2095,0.1754
001,2018-09-16,high,4.2473,0.177
001,2018-09-17,low,4.0968,0.1707
001,2018-09-17,medium,4.1349,0.1723
001,2018-09-17,high,4.1731,0.1739
001,2018-09-18,low,4.098,0.1708
001,2018-09-18,medium,4.1351,0.1723
001,2018-09-18,high,4.1723,0.1738
001,2018-09-19,low,3.9239,0.1635
001,2018-09-19,medium,3.96,0.165
001,2018-09-19,high,3.996,0.1665
001,2018-09-20,low,4.438,0.1849
001,2018-09-20,medium,4.4791,0.1866
001,2018-09-20,high,4.5202,0.1883
001,2018-09-21,low,4.069,0.1695
001,2018-09-21,medium,4.1063,0.1711
001,2018-09-21,high,4.1436,0.1726
001,2018-09-22,low,3.9394,0.1641
001,2018-09-22,medium,3.9756,0.1657
001,2018-09-22,high,4.0118,0.1672
001,2018-09-23,low,4.0417,0.1684
001,2018-09-23,medium,4.0789,0.17
001,2018-09-23,high,4.1161,0.1715
001,2018-09-24,low,4.0132,0.1672
001,2018-09-24,medium,4.0503,0.1688
001,2018-09-24,high,4.0873,0.1703
001,2018-09-25,low,4.3686,0.182
001,2018-09-25,medium,4.4084,0.1837
001,2018-09-25,high,4.4483,0.1853
001,2018-09-26,low,4.1565,0.1732
001,2018-09-26,medium,4.1945,0.1748
001,2018-09-26,high,4.2325,0.1764
001,2018-09-27,low,4.4775,0.1866
001,2018-09-27,medium,4.5183,0.1883
001,2018-09-27,high,4.559,0.19
001,2018-09-28,low,4.0094,0.1671
001,2018-09-28,medium,4.0462,0.1686
001,2018-09-28,high,4.0831,0.1701
001,2018-09-29,low,4.1217,0.1717
001,2018-09-29,medium,4.1599,0.1733
001,2018-09-29,high,4.1981,0.1749
001,2018-09-30,low,4.1544,0.1731
001,2018-09-30,medium,4.1928,0.1747
001,2018-09-30,high,4.2312,0.1763
001,2018-10-01,low,3.6851,0.1535
001,2018-10-01,medium,3.7191,0.155
001,2018-10-01,high,3.7532,0.1564
001,2018-10-02,low,4.0159,0.1673
001,2018-10-02,medium,4.0522,0.1688
001,2018-10-02,high,4.0885,0.1704
001,2018-10-03,low,4.3277,0.1803
001,2018-10-03,medium,4.3678,0.182
001,2018-10-03,high,4.4079,0.1837
001,2018-10-04,low,3.9926,0.1664
001,2018-10-04,medium,4.0295,0.1679
001,2018-10-04,high,4.0665,0.1694
001,2018-10-05,low,4.0877,0.1703
001,2018-10-05,medium,4.1252,0.1719
001,2018-10-05,high,4.1627,0.1734
001,2018-10-06,low,3.7716,0.1572
001,2018-10-06,medium,3.8066,0.1586
001,2018-10-06,high,3.8415,0.1601
001,2018-10-07,low,4.3103,0.1796
001,2018-10-07,medium,4.349,0.1812
001,2018-10-07,high,4.3878,0.1828
001,2018-10-08,low,4.4517,0.1855
001,2018-10-08,medium,4.4923,0.1872
001,2018-10-08,high,4.5329,0.1889
001,2018-10-09,low,3.7739,0.1572
001,2018-10-09,medium,3.8078,0.1587
001,2018-10-09,high,3.8417,0.1601
001,2018-10-10,low,3.7111,0.1546
001,2018-10-10,medium,3.7451,0.156
001,2018-10-10,high,3.779,0.1575
001,2018-10-11,low,3.8265,0.1594
001,2018-10-11,medium,3.8607,0.1609
001,2018-10-11,high,3.895,0.1623
001,2018-10-12,low,3.5067,0.1461
001,2018-10-12,medium,3.5389,0.1475
001,2018-10-12,high,3.5711,0.1488
001,2018-10-13,low,3.7564,0.1565
001,2018-10-13,medium,3.7908,0.1579
001,2018-10-13,high,3.8252,0.1594
001,2018-10-14,low,4.0452,0.1686
001,2018-10-14,medium,4.0819,0.1701
001,2018-10-14,high,4.1186,0.1716
001,2018-10-15,low,2.9354,0.1223
001,2018-10-15,medium,2.9621,0.1234
001,2018-10-15,high,2.9888,0.1245
001,2018-10-16,low,4.1236,0.1718
001,2018-10-16,medium,4.1608,0.1734
001,2018-10-16,high,4.198,0.1749
001,2018-10-17,low,3.8587,0.1608
001,2018-10-17,medium,3.8934,0.1622
001,2018-10-17,high,3.9281,0.1637
001,2018-10-18,low,3.9975,0.1666
001,2018-10-18,medium,4.034,0.1681
001,2018-10-18,high,4.0706,0.1696
001,2018-10-19,low,3.4808,0.145
001,2018-10-19,medium,3.5125,0.1464
001,2018-10-19,high,3.5442,0.1477
001,2018-10-20,low,3.9307,0.1638
001,2018-10-20,medium,3.9664,0.1653
001,2018-10-20,high,4.002,0.1667
001,2018-10-21,low,3.3083,0.1378
001,2018-10-21,medium,3.3379,0.1391
001,2018-10-21,high,3.3676,0.1403
001,2018-10-22,low,4.4546,0.1856
001,2018-10-22,medium,4.494,0.1873
001,2018-10-22,high,4.5335,0.1889
001,2018-10-23,low,4.6415,0.1934
001,2018-10-23,medium,4.6829,0.1951
001,2018-10-23,high,4.7242,0.1968
001,2018-10-24,low,3.2326,0.1347
001,2018-10-24,medium,3.2621,0.1359
001,2018-10-24,high,3.2916,0.1372
001,2018-10-25,low,3.6982,0.1541
001,2018-10-25,medium,3.7311,0.1555
001,2018-10-25,high,3.7639,0.1568
001,2018-10-26,low,3.0496,0.1271
001,2018-10-26,medium,3.0771,0.1282
001,2018-10-26,high,3.1047,0.1294
001,2018-10-27,low,2.9715,0.1238
001,2018-10-27,medium,2.9985,0.1249
001,2018-10-27,high,3.0255,0.1261
001,2018-10-28,low,4.1411,0.1725
001,2018-10-28,medium,4.1779,0.1741
001,2018-10-28,high,4.2148,0.1756
001,2018-10-29,low,3.2163,0.134
001,2018-10-29,medium,3.2452,0.1352
001,2018-10-29,high,3.2741,0.1364
001,2018-10-30,low,3.611,0.1505
001,2018-10-30,medium,3.6437,0.1518
001,2018-10-30,high,3.6764,0.1532
001,2018-10-31,low,3.5474,0.1478
001,2018-10-31,medium,3.5791,0.1491
001,2018-10-31,high,3.6108,0.1505
001,2018-11-01,low,3.0876,0.1286
001,2018-11-01,medium,3.1159,0.1298
001,2018-11-01,high,3.1443,0.131
001,2018-11-02,low,3.9495,0.1646
001,2018-11-02,medium,3.9843,0.166
001,2018-11-02,high,4.0192,0.1675
001,2018-11-03,low,3.7852,0.1577
001,2018-11-03,medium,3.8194,0.1591
001,2018-11-03,high,3.8536,0.1606
001,2018-11-04,low,3.1333,0.1306
001,2018-11-04,medium,3.1613,0.1317
001,2018-11-04,high,3.1893,0.1329
001,2018-11-05,low,3.7572,0.1565
001,2018-11-05,medium,3.7909,0.158
001,2018-11-05,high,3.8247,0.1594
001,2018-11-06,low,3.5738,0.1489
001,2018-11-06,medium,3.6058,0.1502
001,2018-11-06,high,3.6377,0.1516
001,2018-11-07,low,4.4562,0.1857
001,2018-11-07,medium,4.4962,0.1873
001,2018-11-07,high,4.5361,0.189
001,2018-11-08,low,3.1395,0.1308
001,2018-11-08,medium,3.1676,0.132
001,2018-11-08,high,3.1957,0.1332
001,2018-11-09,low,4.1494,0.1729
001,2018-11-09,medium,4.1858,0.1744
001,2018-11-09,high,4.2222,0.1759
001,2018-11-10,low,3.2083,0.1337
001,2018-11-10,medium,3.237,0.1349
001,2018-11-10,high,3.2657,0.1361
001,2018-11-11,low,2.9013,0.1209
001,2018-11-11,medium,2.9272,0.122
001,2018-11-11,high,2.953,0.123
001,2018-11-12,low,3.442,0.1434
001,2018-11-12,medium,3.4728,0.1447
001,2018-11-12,high,3.5036,0.146
001,2018-11-13,low,3.6564,0.1523
001,2018-11-13,medium,3.6892,0.1537
001,2018-11-13,high,3.722,0.1551
