day,small_household_energy_kwh,medium_household_energy_kwh,large_household_energy_kwh,small_household_water_m3,medium_household_water_m3,large_household_water_m3,office_admin_energy_kwh,non_conditioned_warehouse_energy_kwh,climate_controlled_warehouse_energy_kwh,chilled_warehouse_energy_kwh,meeting_hall_energy_kwh,workshop_maintenance_energy_kwh,office_admin_water_m3,non_conditioned_warehouse_water_m3,climate_controlled_warehouse_water_m3,chilled_warehouse_water_m3,meeting_hall_water_m3,workshop_maintenance_water_m3,total_household_energy_kwh,total_building_energy_kwh,total_community_energy_kwh,total_household_water_m3,total_building_water_m3,total_water_m3
2016-02-19,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,14.55,13.29,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,127.555,660.805,16.05,11.655,27.705
2016-02-20,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,16.0,13.88,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,129.995,663.245,16.05,11.655,27.705
2016-02-21,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,12.675,12.53,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,124.92,658.17,16.05,11.655,27.705
2016-02-22,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,7.0,10.21,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,109.355,583.355,15.246,11.1,26.346
2016-02-23,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,14.55,13.29,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,127.555,660.805,16.05,11.655,27.705
2016-02-24,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,15.325,13.61,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,128.65,661.9,16.05,11.655,27.705
2016-02-25,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,15.475,13.67,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,128.86,662.11,16.05,11.655,27.705
2016-02-26,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,17.725,14.58,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,132.42,665.67,16.05,11.655,27.705
2016-02-27,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,11.75,12.15,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,123.615,656.865,16.05,11.655,27.705
2016-02-28,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,16.65,14.15,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,130.915,664.165,16.05,11.655,27.705
2016-02-29,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,18.125,14.75,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,132.99,666.24,16.05,11.655,27.705
2016-03-01,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,10.425,11.61,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,114.18,588.18,15.246,11.1,26.346
2016-03-02,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,16.125,13.94,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,130.18,663.43,16.05,11.655,27.705
2016-03-03,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,14.15,13.13,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,126.995,660.245,16.05,11.655,27.705
2016-03-04,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,15.475,13.67,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,128.86,662.11,16.05,11.655,27.705
2016-03-05,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,16.65,14.15,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,130.915,664.165,16.05,11.655,27.705
2016-03-06,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,14.675,13.34,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,127.73,660.98,16.05,11.655,27.705
2016-03-07,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,14.4,13.23,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,127.345,660.595,16.05,11.655,27.705
2016-03-08,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,16.4,14.04,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,130.555,663.805,16.05,11.655,27.705
2016-03-09,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,13.6,12.91,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,126.225,659.475,16.05,11.655,27.705
2016-03-10,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,13.75,12.96,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,126.425,659.675,16.05,11.655,27.705
2016-03-11,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,18.65,14.96,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,137.51,730.01,16.05,11.655,27.705
2016-03-12,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,14.0,13.07,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,126.785,660.035,16.05,11.655,27.705
2016-03-13,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,19.05,15.12,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,138.07,730.57,16.05,11.655,27.705
2016-03-14,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,18.65,14.96,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,137.51,730.01,16.05,11.655,27.705
2016-03-15,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,13.075,12.69,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,125.48,658.73,16.05,11.655,27.705
2016-03-16,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,16.0,13.88,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,129.995,663.245,16.05,11.655,27.705
2016-03-17,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,21.175,15.99,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,141.065,733.565,16.05,11.655,27.705
2016-03-18,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,15.6,13.72,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,129.435,662.685,16.05,11.655,27.705
2016-03-19,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,17.2,14.37,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,131.685,664.935,16.05,11.655,27.705
2016-03-20,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,19.85,15.45,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,139.2,731.7,16.05,11.655,27.705
2016-03-21,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,20.9,15.88,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,140.68,733.18,16.05,11.655,27.705
2016-03-22,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,18.375,14.85,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,137.125,729.625,16.05,11.655,27.705
2016-03-23,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,17.725,14.58,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,132.42,665.67,16.05,11.655,27.705
2016-03-24,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,23.275,16.85,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,144.025,736.525,16.05,11.655,27.705
2016-03-25,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,24.35,17.28,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,145.53,738.03,16.05,11.655,27.705
2016-03-26,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,22.5,16.53,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,142.93,735.43,16.05,11.655,27.705
2016-03-27,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,20.375,15.66,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,139.935,732.435,16.05,11.655,27.705
2016-03-28,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,18.25,14.8,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,136.95,729.45,16.05,11.655,27.705
2016-03-29,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,18.375,14.85,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,137.125,729.625,16.05,11.655,27.705
2016-03-30,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,22.1,16.37,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,142.37,734.87,16.05,11.655,27.705
2016-03-31,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,22.1,16.37,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,142.37,734.87,16.05,11.655,27.705
2016-04-01,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,24.875,17.5,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,157.98,809.73,17.655,12.765,30.42
2016-04-02,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,23.15,16.8,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,143.85,736.35,16.05,11.655,27.705
2016-04-03,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,17.725,14.58,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,132.42,665.67,16.05,11.655,27.705
2016-04-04,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,24.6,17.39,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,145.89,738.39,16.05,11.655,27.705
2016-04-05,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,19.45,15.29,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,138.64,731.14,16.05,11.655,27.705
2016-04-06,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,21.3,16.04,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,141.24,733.74,16.05,11.655,27.705
2016-04-07,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,23.15,16.8,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,143.85,736.35,16.05,11.655,27.705
2016-04-08,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,28.05,18.8,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,162.455,814.205,17.655,12.765,30.42
2016-04-09,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,31.225,20.09,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,166.92,818.67,17.655,12.765,30.42
2016-04-10,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,24.875,17.5,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,157.98,809.73,17.655,12.765,30.42
2016-04-11,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,23.025,16.74,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,143.665,736.165,16.05,11.655,27.705
2016-04-12,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,25.15,17.61,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,158.365,810.115,17.655,12.765,30.42
2016-04-13,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,26.2,18.04,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,159.845,811.595,17.655,12.765,30.42
2016-04-14,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,23.275,16.85,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,144.025,736.525,16.05,11.655,27.705
2016-04-15,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,29.125,19.23,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,163.96,815.71,17.655,12.765,30.42
2016-04-16,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,25.15,17.61,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,158.365,810.115,17.655,12.765,30.42
2016-04-17,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,26.2,18.04,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,159.845,811.595,17.655,12.765,30.42
2016-04-18,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,26.875,18.31,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,160.79,812.54,17.655,12.765,30.42
2016-04-19,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,26.325,18.09,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,160.02,811.77,17.655,12.765,30.42
2016-04-20,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,27.8,18.69,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,162.095,813.845,17.655,12.765,30.42
2016-04-21,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,24.075,17.18,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,145.155,737.655,16.05,11.655,27.705
2016-04-22,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,24.475,17.34,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,145.715,738.215,16.05,11.655,27.705
2016-04-23,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,23.275,16.85,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,144.025,736.525,16.05,11.655,27.705
2016-04-24,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,27.525,18.58,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,161.71,813.46,17.655,12.765,30.42
2016-04-25,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,28.725,19.07,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,163.4,815.15,17.655,12.765,30.42
2016-04-26,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,28.05,18.8,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,162.455,814.205,17.655,12.765,30.42
2016-04-27,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,31.5,20.2,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,178.66,889.66,17.655,12.765,30.42
2016-04-28,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,27.25,18.47,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,161.325,813.075,17.655,12.765,30.42
2016-04-29,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,29.25,19.28,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,164.135,815.885,17.655,12.765,30.42
2016-04-30,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,24.875,17.5,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,157.98,809.73,17.655,12.765,30.42
2016-05-01,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,27.0,18.36,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,160.965,812.715,17.655,12.765,30.42
2016-05-02,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,30.05,19.61,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,165.265,817.015,17.655,12.765,30.42
2016-05-03,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,30.7,19.88,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,166.185,817.935,17.655,12.765,30.42
2016-05-04,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,27.8,18.69,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,162.095,813.845,17.655,12.765,30.42
2016-05-05,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,28.575,19.01,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,163.19,814.94,17.655,12.765,30.42
2016-05-06,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,25.0,17.55,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,158.155,809.905,17.655,12.765,30.42
2016-05-07,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,28.325,18.9,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,162.83,814.58,17.655,12.765,30.42
2016-05-08,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,31.9,20.36,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,179.22,890.22,17.655,12.765,30.42
2016-05-09,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,31.225,20.09,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,166.92,818.67,17.655,12.765,30.42
2016-05-10,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,31.225,20.09,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,166.92,818.67,17.655,12.765,30.42
2016-05-11,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,30.175,19.66,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,165.44,817.19,17.655,12.765,30.42
2016-05-12,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,30.3,19.71,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,165.615,817.365,17.655,12.765,30.42
2016-05-13,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,28.725,19.07,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,163.4,815.15,17.655,12.765,30.42
2016-05-14,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,32.55,20.63,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,180.14,891.14,17.655,12.765,30.42
2016-05-15,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,32.025,20.42,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,179.405,890.405,17.655,12.765,30.42
2016-05-16,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,32.425,20.58,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,179.965,890.965,17.655,12.765,30.42
2016-05-17,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,29.9,19.55,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,165.055,816.805,17.655,12.765,30.42
2016-05-18,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,25.8,17.88,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,159.285,811.035,17.655,12.765,30.42
2016-05-19,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.55,21.44,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,182.95,893.95,17.655,12.765,30.42
2016-05-20,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,30.575,19.82,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,166.0,817.75,17.655,12.765,30.42
2016-05-21,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,29.775,19.5,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,164.88,816.63,17.655,12.765,30.42
2016-05-22,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.15,21.28,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,182.39,893.39,17.655,12.765,30.42
2016-05-23,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,31.375,20.15,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,167.13,818.88,17.655,12.765,30.42
2016-05-24,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,35.475,21.82,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,184.255,895.255,17.655,12.765,30.42
2016-05-25,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.425,21.39,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,182.775,893.775,17.655,12.765,30.42
2016-05-26,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.8,21.55,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,183.31,894.31,17.655,12.765,30.42
2016-05-27,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,29.525,19.39,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,164.52,816.27,17.655,12.765,30.42
2016-05-28,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,36.525,22.25,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,185.735,896.735,17.655,12.765,30.42
2016-05-29,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.15,21.28,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,182.39,893.39,17.655,12.765,30.42
2016-05-30,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,32.7,20.69,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,180.35,891.35,17.655,12.765,30.42
2016-05-31,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.15,21.28,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,182.39,893.39,17.655,12.765,30.42
2016-06-01,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,29.25,19.28,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,164.135,815.885,17.655,12.765,30.42
2016-06-02,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,35.2,21.71,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,183.87,894.87,17.655,12.765,30.42
2016-06-03,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,31.5,20.2,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,178.66,889.66,17.655,12.765,30.42
2016-06-04,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,30.85,19.93,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,166.385,818.135,17.655,12.765,30.42
2016-06-05,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,30.575,19.82,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,166.0,817.75,17.655,12.765,30.42
2016-06-06,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,37.725,22.74,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,187.425,898.425,17.655,12.765,30.42
2016-06-07,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,33.225,20.9,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,181.085,892.085,17.655,12.765,30.42
2016-06-08,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,39.05,23.28,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,189.29,900.29,17.655,12.765,30.42
2016-06-09,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,33.75,21.12,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,181.83,892.83,17.655,12.765,30.42
2016-06-10,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,30.7,19.88,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,166.185,817.935,17.655,12.765,30.42
2016-06-11,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,32.425,20.58,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,179.965,890.965,17.655,12.765,30.42
2016-06-12,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,38.775,23.17,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,188.905,899.905,17.655,12.765,30.42
2016-06-13,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,35.2,21.71,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,183.87,894.87,17.655,12.765,30.42
2016-06-14,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.275,21.33,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,182.565,893.565,17.655,12.765,30.42
2016-06-15,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,36.275,22.14,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,185.375,896.375,17.655,12.765,30.42
2016-06-16,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,37.325,22.58,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,186.865,897.865,17.655,12.765,30.42
2016-06-17,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,39.05,23.28,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,189.29,900.29,17.655,12.765,30.42
2016-06-18,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,40.1,23.71,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,190.77,901.77,17.655,12.765,30.42
2016-06-19,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,35.35,21.77,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,184.08,895.08,17.655,12.765,30.42
2016-06-20,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,32.95,20.79,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,180.7,891.7,17.655,12.765,30.42
2016-06-21,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,35.475,21.82,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,184.255,895.255,17.655,12.765,30.42
2016-06-22,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,37.325,22.58,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,186.865,897.865,17.655,12.765,30.42
2016-06-23,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.15,21.28,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,182.39,893.39,17.655,12.765,30.42
2016-06-24,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.275,21.33,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,182.565,893.565,17.655,12.765,30.42
2016-06-25,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,37.725,22.74,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,187.425,898.425,17.655,12.765,30.42
2016-06-26,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,36.8,22.36,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,186.12,897.12,17.655,12.765,30.42
2016-06-27,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,37.075,22.47,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,186.505,897.505,17.655,12.765,30.42
2016-06-28,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,35.075,21.66,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,183.695,894.695,17.655,12.765,30.42
2016-06-29,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,36.525,22.25,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,185.735,896.735,17.655,12.765,30.42
