# SOURCE: Computed from weather data using Weibull-integrated power curve model
# DATE: 2026-02-06
# DESCRIPTION: Normalized daily wind power output per kW of rated capacity for turbine variants (small 10kW, medium 25kW, large 50kW)
# UNITS: date=YYYY-MM-DD, turbine_variant=text, kwh_per_kw_per_day=kWh/kW/day, capacity_factor=dimensionless(0-1)
# LOGIC: Power curve model with cut-in/rated/cut-out speeds integrated over Weibull (Rayleigh, k=2) wind speed distribution. Below cut-in: 0. Cut-in to rated: cubic relationship. Rated to cut-out: full power. Above cut-out: 0. Wind shear correction applied (alpha=0.17) to scale from 10m measurement height to hub height. Weibull scale parameter derived from hub-height daily average wind speed.
# DEPENDENCIES: data/precomputed/weather/daily_weather_scenario_001-toy.csv, settings/data_registry.yaml (equipment.wind_turbines)
# ASSUMPTIONS: Turbines designed for low-wind sites (IEC Class III/IV). Small turbine (10kW): cut-in 2.5 m/s, rated 11.0 m/s, cut-out 25.0 m/s, hub 30m. Medium turbine (25kW): cut-in 3.2 m/s, rated 11.0 m/s, cut-out 25.0 m/s, hub 30m. Large turbine (50kW): cut-in 3.5 m/s, rated 10.0 m/s, cut-out 25.0 m/s, hub 37m. Wind at measurement height (10m) scaled to hub height using power law (alpha=0.17). Hourly wind speeds follow Rayleigh distribution (Weibull k=2).
weather_scenario_id,date,turbine_variant,kwh_per_kw_per_day,capacity_factor
001,2019-04-01,small,9.3682,0.3903
001,2019-04-01,medium,9.0056,0.3752
001,2019-04-01,large,10.8656,0.4527
001,2019-04-02,small,1.171,0.0488
001,2019-04-02,medium,0.9456,0.0394
001,2019-04-02,large,1.489,0.062
001,2019-04-03,small,2.0842,0.0868
001,2019-04-03,medium,1.793,0.0747
001,2019-04-03,large,2.6988,0.1125
001,2019-04-04,small,1.8406,0.0767
001,2019-04-04,medium,1.5635,0.0651
001,2019-04-04,large,2.3815,0.0992
001,2019-04-05,small,1.2372,0.0515
001,2019-04-05,medium,1.0055,0.0419
001,2019-04-05,large,1.5784,0.0658
001,2019-04-06,small,2.795,0.1165
001,2019-04-06,medium,2.4715,0.103
001,2019-04-06,large,3.6014,0.1501
001,2019-04-07,small,1.171,0.0488
001,2019-04-07,medium,0.9456,0.0394
001,2019-04-07,large,1.489,0.062
001,2019-04-08,small,1.6644,0.0694
001,2019-04-08,medium,1.399,0.0583
001,2019-04-08,large,2.1496,0.0896
001,2019-04-09,small,2.745,0.1144
001,2019-04-09,medium,2.4233,0.101
001,2019-04-09,large,3.5389,0.1475
001,2019-04-10,small,4.5212,0.1884
001,2019-04-10,medium,4.155,0.1731
001,2019-04-10,large,5.6718,0.2363
001,2019-04-11,small,1.171,0.0488
001,2019-04-11,medium,0.9456,0.0394
001,2019-04-11,large,1.489,0.062
001,2019-04-12,small,2.7284,0.1137
001,2019-04-12,medium,2.4073,0.1003
001,2019-04-12,large,3.5182,0.1466
001,2019-04-13,small,1.3286,0.0554
001,2019-04-13,medium,1.089,0.0454
001,2019-04-13,large,1.7016,0.0709
001,2019-04-14,small,1.6909,0.0705
001,2019-04-14,medium,1.4237,0.0593
001,2019-04-14,large,2.1846,0.091
001,2019-04-15,small,3.4566,0.144
001,2019-04-15,medium,3.1119,0.1297
001,2019-04-15,large,4.4135,0.1839
001,2019-04-16,small,2.4048,0.1002
001,2019-04-16,medium,2.0975,0.0874
001,2019-04-16,large,3.11,0.1296
001,2019-04-17,small,1.0656,0.0444
001,2019-04-17,medium,0.8505,0.0354
001,2019-04-17,large,1.346,0.0561
001,2019-04-18,small,0.9374,0.0391
001,2019-04-18,medium,0.7361,0.0307
001,2019-04-18,large,1.1715,0.0488
001,2019-04-19,small,1.7991,0.075
001,2019-04-19,medium,1.5247,0.0635
001,2019-04-19,large,2.3271,0.097
001,2019-04-20,small,1.5101,0.0629
001,2019-04-20,medium,1.2558,0.0523
001,2019-04-20,large,1.9446,0.081
001,2019-04-21,small,7.0978,0.2957
001,2019-04-21,medium,6.7186,0.2799
001,2019-04-21,large,8.5243,0.3552
001,2019-04-22,small,2.0111,0.0838
001,2019-04-22,medium,1.7239,0.0718
001,2019-04-22,large,2.604,0.1085
001,2019-04-23,small,2.9986,0.1249
001,2019-04-23,medium,2.6678,0.1112
001,2019-04-23,large,3.8541,0.1606
001,2019-04-24,small,1.2597,0.0525
001,2019-04-24,medium,1.026,0.0428
001,2019-04-24,large,1.6087,0.067
001,2019-04-25,small,10.1291,0.422
001,2019-04-25,medium,9.7761,0.4073
001,2019-04-25,large,11.6191,0.4841
001,2019-04-26,small,0.8725,0.0364
001,2019-04-26,medium,0.6788,0.0283
001,2019-04-26,large,1.0831,0.0451
001,2019-04-27,small,1.9966,0.0832
001,2019-04-27,medium,1.7102,0.0713
001,2019-04-27,large,2.5851,0.1077
001,2019-04-28,small,1.6381,0.0683
001,2019-04-28,medium,1.3745,0.0573
001,2019-04-28,large,2.1148,0.0881
001,2019-04-29,small,3.7298,0.1554
001,2019-04-29,medium,3.3784,0.1408
001,2019-04-29,large,4.7418,0.1976
001,2019-04-30,small,5.828,0.2428
001,2019-04-30,medium,5.4498,0.2271
001,2019-04-30,large,7.1484,0.2978
001,2019-05-01,small,1.4481,0.0603
001,2019-05-01,medium,1.1987,0.0499
001,2019-05-01,large,1.8619,0.0776
001,2019-05-02,small,1.5862,0.0661
001,2019-05-02,medium,1.3263,0.0553
001,2019-05-02,large,2.046,0.0852
001,2019-05-03,small,3.085,0.1285
001,2019-05-03,medium,2.7513,0.1146
001,2019-05-03,large,3.9605,0.165
001,2019-05-04,small,4.6367,0.1932
001,2019-05-04,medium,4.2689,0.1779
001,2019-05-04,large,5.8051,0.2419
001,2019-05-05,small,1.4359,0.0598
001,2019-05-05,medium,1.1874,0.0495
001,2019-05-05,large,1.8456,0.0769
001,2019-05-06,small,1.6909,0.0705
001,2019-05-06,medium,1.4237,0.0593
001,2019-05-06,large,2.1846,0.091
001,2019-05-07,small,1.7717,0.0738
001,2019-05-07,medium,1.4991,0.0625
001,2019-05-07,large,2.2912,0.0955
001,2019-05-08,small,3.4027,0.1418
001,2019-05-08,medium,3.0595,0.1275
001,2019-05-08,large,4.3483,0.1812
001,2019-05-09,small,2.3266,0.0969
001,2019-05-09,medium,2.023,0.0843
001,2019-05-09,large,3.0104,0.1254
001,2019-05-10,small,4.368,0.182
001,2019-05-10,medium,4.0042,0.1668
001,2019-05-10,large,5.4941,0.2289
001,2019-05-11,small,3.2426,0.1351
001,2019-05-11,medium,2.904,0.121
001,2019-05-11,large,4.1536,0.1731
001,2019-05-12,small,0.9186,0.0383
001,2019-05-12,medium,0.7194,0.03
001,2019-05-12,large,1.1459,0.0477
001,2019-05-13,small,10.6893,0.4454
001,2019-05-13,medium,10.3446,0.431
001,2019-05-13,large,12.164,0.5068
001,2019-05-14,small,1.7717,0.0738
001,2019-05-14,medium,1.4991,0.0625
001,2019-05-14,large,2.2912,0.0955
001,2019-05-15,small,4.9856,0.2077
001,2019-05-15,medium,4.6136,0.1922
001,2019-05-15,large,6.2043,0.2585
001,2019-05-16,small,1.0759,0.0448
001,2019-05-16,medium,0.8598,0.0358
001,2019-05-16,large,1.3599,0.0567
001,2019-05-17,small,1.1819,0.0492
001,2019-05-17,medium,0.9554,0.0398
001,2019-05-17,large,1.5037,0.0627
001,2019-05-18,small,1.4117,0.0588
001,2019-05-18,medium,1.1651,0.0485
001,2019-05-18,large,1.8131,0.0755
001,2019-05-19,small,1.6121,0.0672
001,2019-05-19,medium,1.3503,0.0563
001,2019-05-19,large,2.0803,0.0867
001,2019-05-20,small,1.2824,0.0534
001,2019-05-20,medium,1.0468,0.0436
001,2019-05-20,large,1.6394,0.0683
001,2019-05-21,small,1.0052,0.0419
001,2019-05-21,medium,0.7964,0.0332
001,2019-05-21,large,1.2638,0.0527
001,2019-05-22,small,1.1282,0.047
001,2019-05-22,medium,0.9068,0.0378
001,2019-05-22,large,1.4309,0.0596
001,2019-05-23,small,2.5807,0.1075
001,2019-05-23,medium,2.2656,0.0944
001,2019-05-23,large,3.3327,0.1389
001,2019-05-24,small,3.4386,0.1433
001,2019-05-24,medium,3.0944,0.1289
001,2019-05-24,large,4.3918,0.183
001,2019-05-25,small,2.7783,0.1158
001,2019-05-25,medium,2.4554,0.1023
001,2019-05-25,large,3.5806,0.1492
001,2019-05-26,small,6.0048,0.2502
001,2019-05-26,medium,5.626,0.2344
001,2019-05-26,large,7.3432,0.306
001,2019-05-27,small,2.3111,0.0963
001,2019-05-27,medium,2.0082,0.0837
001,2019-05-27,large,2.9906,0.1246
001,2019-05-28,small,2.9472,0.1228
001,2019-05-28,medium,2.6182,0.1091
001,2019-05-28,large,3.7906,0.1579
001,2019-05-29,small,1.3639,0.0568
001,2019-05-29,medium,1.1212,0.0467
001,2019-05-29,large,1.749,0.0729
001,2019-05-30,small,2.3578,0.0982
001,2019-05-30,medium,2.0526,0.0855
001,2019-05-30,large,3.0501,0.1271
001,2019-05-31,small,3.7851,0.1577
001,2019-05-31,medium,3.4324,0.143
001,2019-05-31,large,4.8078,0.2003
001,2019-06-01,small,1.3403,0.0558
001,2019-06-01,medium,1.0997,0.0458
001,2019-06-01,large,1.7173,0.0716
001,2019-06-02,small,4.0648,0.1694
001,2019-06-02,medium,3.7063,0.1544
001,2019-06-02,large,5.1391,0.2141
001,2019-06-03,small,0.6271,0.0261
001,2019-06-03,medium,0.4661,0.0194
001,2019-06-03,large,0.749,0.0312
001,2019-06-04,small,2.3422,0.0976
001,2019-06-04,medium,2.0378,0.0849
001,2019-06-04,large,3.0302,0.1263
001,2019-06-05,small,1.0251,0.0427
001,2019-06-05,medium,0.8142,0.0339
001,2019-06-05,large,1.2909,0.0538
001,2019-06-06,small,0.5567,0.0232
001,2019-06-06,medium,0.4066,0.0169
001,2019-06-06,large,0.6539,0.0272
001,2019-06-07,small,1.5101,0.0629
001,2019-06-07,medium,1.2558,0.0523
001,2019-06-07,large,1.9446,0.081
001,2019-06-08,small,0.6198,0.0258
001,2019-06-08,medium,0.4599,0.0192
001,2019-06-08,large,0.7391,0.0308
001,2019-06-09,small,2.2496,0.0937
001,2019-06-09,medium,1.9497,0.0812
001,2019-06-09,large,2.9118,0.1213
001,2019-06-10,small,2.2496,0.0937
001,2019-06-10,medium,1.9497,0.0812
001,2019-06-10,large,2.9118,0.1213
001,2019-06-11,small,3.9711,0.1655
001,2019-06-11,medium,3.6144,0.1506
001,2019-06-11,large,5.0285,0.2095
001,2019-06-12,small,0.8816,0.0367
001,2019-06-12,medium,0.6868,0.0286
001,2019-06-12,large,1.0955,0.0456
001,2019-06-13,small,0.6644,0.0277
001,2019-06-13,medium,0.4979,0.0207
001,2019-06-13,large,0.7996,0.0333
001,2019-06-14,small,0.8368,0.0349
001,2019-06-14,medium,0.6474,0.027
001,2019-06-14,large,1.0343,0.0431
001,2019-06-15,small,0.5301,0.0221
001,2019-06-15,medium,0.3843,0.016
001,2019-06-15,large,0.6182,0.0258
001,2019-06-16,small,1.3996,0.0583
001,2019-06-16,medium,1.1541,0.0481
001,2019-06-16,large,1.797,0.0749
001,2019-06-17,small,3.693,0.1539
001,2019-06-17,medium,3.3424,0.1393
001,2019-06-17,large,4.6979,0.1957
001,2019-06-18,small,1.9249,0.0802
001,2019-06-18,medium,1.6427,0.0684
001,2019-06-18,large,2.4918,0.1038
001,2019-06-19,small,1.2149,0.0506
001,2019-06-19,medium,0.9853,0.0411
001,2019-06-19,large,1.5483,0.0645
001,2019-06-20,small,0.8192,0.0341
001,2019-06-20,medium,0.632,0.0263
001,2019-06-20,large,1.0104,0.0421
001,2019-06-21,small,0.7934,0.0331
001,2019-06-21,medium,0.6094,0.0254
001,2019-06-21,large,0.9752,0.0406
001,2019-06-22,small,0.9758,0.0407
001,2019-06-22,medium,0.7702,0.0321
001,2019-06-22,large,1.2238,0.051
001,2019-06-23,small,0.7934,0.0331
001,2019-06-23,medium,0.6094,0.0254
001,2019-06-23,large,0.9752,0.0406
001,2019-06-24,small,0.9092,0.0379
001,2019-06-24,medium,0.7112,0.0296
001,2019-06-24,large,1.1331,0.0472
001,2019-06-25,small,0.5703,0.0238
001,2019-06-25,medium,0.418,0.0174
001,2019-06-25,large,0.6723,0.028
001,2019-06-26,small,2.3734,0.0989
001,2019-06-26,medium,2.0676,0.0861
001,2019-06-26,large,3.07,0.1279
001,2019-06-27,small,0.8908,0.0371
001,2019-06-27,medium,0.6949,0.029
001,2019-06-27,large,1.108,0.0462
001,2019-06-28,small,0.4554,0.019
001,2019-06-28,medium,0.3226,0.0134
001,2019-06-28,large,0.5185,0.0216
001,2019-06-29,small,11.4527,0.4772
001,2019-06-29,medium,11.1207,0.4634
001,2019-06-29,large,12.8921,0.5372
001,2019-06-30,small,1.0452,0.0436
001,2019-06-30,medium,0.8323,0.0347
001,2019-06-30,large,1.3183,0.0549
001,2019-07-01,small,1.3757,0.0573
001,2019-07-01,medium,1.1321,0.0472
001,2019-07-01,large,1.7649,0.0735
001,2019-07-02,small,0.8106,0.0338
001,2019-07-02,medium,0.6244,0.026
001,2019-07-02,large,0.9986,0.0416
001,2019-07-03,small,1.3403,0.0558
001,2019-07-03,medium,1.0997,0.0458
001,2019-07-03,large,1.7173,0.0716
001,2019-07-04,small,1.8685,0.0779
001,2019-07-04,medium,1.5897,0.0662
001,2019-07-04,large,2.4181,0.1008
001,2019-07-05,small,0.8192,0.0341
001,2019-07-05,medium,0.632,0.0263
001,2019-07-05,large,1.0104,0.0421
001,2019-07-06,small,2.5483,0.1062
001,2019-07-06,medium,2.2347,0.0931
001,2019-07-06,large,3.2919,0.1372
001,2019-07-07,small,1.5606,0.065
001,2019-07-07,medium,1.3026,0.0543
001,2019-07-07,large,2.0119,0.0838
001,2019-07-08,small,1.6776,0.0699
001,2019-07-08,medium,1.4113,0.0588
001,2019-07-08,large,2.1671,0.0903
001,2019-07-09,small,0.727,0.0303
001,2019-07-09,medium,0.5518,0.023
001,2019-07-09,large,0.8848,0.0369
001,2019-07-10,small,2.9302,0.1221
001,2019-07-10,medium,2.6017,0.1084
001,2019-07-10,large,3.7694,0.1571
001,2019-07-11,small,0.6797,0.0283
001,2019-07-11,medium,0.511,0.0213
001,2019-07-11,large,0.8204,0.0342
001,2019-07-12,small,0.3624,0.0151
001,2019-07-12,medium,0.2475,0.0103
001,2019-07-12,large,0.3964,0.0165
001,2019-07-13,small,0.3936,0.0164
001,2019-07-13,medium,0.2724,0.0114
001,2019-07-13,large,0.437,0.0182
001,2019-07-14,small,0.5301,0.0221
001,2019-07-14,medium,0.3843,0.016
001,2019-07-14,large,0.6182,0.0258
001,2019-07-15,small,2.8286,0.1179
001,2019-07-15,medium,2.5038,0.1043
001,2019-07-15,large,3.6433,0.1518
001,2019-07-16,small,0.5635,0.0235
001,2019-07-16,medium,0.4123,0.0172
001,2019-07-16,large,0.6631,0.0276
001,2019-07-17,small,11.0866,0.4619
001,2019-07-17,medium,10.7482,0.4478
001,2019-07-17,large,12.545,0.5227
001,2019-07-18,small,0.333,0.0139
001,2019-07-18,medium,0.2242,0.0093
001,2019-07-18,large,0.3584,0.0149
001,2019-07-19,small,0.8816,0.0367
001,2019-07-19,medium,0.6868,0.0286
001,2019-07-19,large,1.0955,0.0456
001,2019-07-20,small,1.0862,0.0453
001,2019-07-20,medium,0.869,0.0362
001,2019-07-20,large,1.374,0.0572
001,2019-07-21,small,3.9151,0.1631
001,2019-07-21,medium,3.5595,0.1483
001,2019-07-21,large,4.9622,0.2068
001,2019-07-22,small,1.171,0.0488
001,2019-07-22,medium,0.9456,0.0394
001,2019-07-22,large,1.489,0.062
001,2019-07-23,small,0.4495,0.0187
001,2019-07-23,medium,0.3178,0.0132
001,2019-07-23,large,0.5107,0.0213
001,2019-07-24,small,0.9953,0.0415
001,2019-07-24,medium,0.7876,0.0328
001,2019-07-24,large,1.2504,0.0521
001,2019-07-25,small,0.2245,0.0094
001,2019-07-25,medium,0.1412,0.0059
001,2019-07-25,large,0.2227,0.0093
001,2019-07-26,small,0.2245,0.0094
001,2019-07-26,medium,0.1412,0.0059
001,2019-07-26,large,0.2227,0.0093
001,2019-07-27,small,10.0467,0.4186
001,2019-07-27,medium,9.6926,0.4039
001,2019-07-27,large,11.5383,0.4808
001,2019-07-28,small,0.2547,0.0106
001,2019-07-28,medium,0.1638,0.0068
001,2019-07-28,large,0.2597,0.0108
001,2019-07-29,small,0.6644,0.0277
001,2019-07-29,medium,0.4979,0.0207
001,2019-07-29,large,0.7996,0.0333
001,2019-07-30,small,0.2355,0.0098
001,2019-07-30,medium,0.1494,0.0062
001,2019-07-30,large,0.2361,0.0098
001,2019-07-31,small,0.4554,0.019
001,2019-07-31,medium,0.3226,0.0134
001,2019-07-31,large,0.5185,0.0216
001,2019-08-01,small,0.9565,0.0399
001,2019-08-01,medium,0.7531,0.0314
001,2019-08-01,large,1.1975,0.0499
001,2019-08-02,small,0.4794,0.02
001,2019-08-02,medium,0.3423,0.0143
001,2019-08-02,large,0.5504,0.0229
001,2019-08-03,small,1.9966,0.0832
001,2019-08-03,medium,1.7102,0.0713
001,2019-08-03,large,2.5851,0.1077
001,2019-08-04,small,0.243,0.0101
001,2019-08-04,medium,0.155,0.0065
001,2019-08-04,large,0.2454,0.0102
001,2019-08-05,small,0.7681,0.032
001,2019-08-05,medium,0.5874,0.0245
001,2019-08-05,large,0.9407,0.0392
001,2019-08-06,small,0.3936,0.0164
001,2019-08-06,medium,0.2724,0.0114
001,2019-08-06,large,0.437,0.0182
001,2019-08-07,small,0.4322,0.018
001,2019-08-07,medium,0.3037,0.0127
001,2019-08-07,large,0.4878,0.0203
001,2019-08-08,small,0.2002,0.0083
001,2019-08-08,medium,0.1233,0.0051
001,2019-08-08,large,0.1936,0.0081
001,2019-08-09,small,0.5235,0.0218
001,2019-08-09,medium,0.3789,0.0158
001,2019-08-09,large,0.6094,0.0254
001,2019-08-10,small,0.2547,0.0106
001,2019-08-10,medium,0.1638,0.0068
001,2019-08-10,large,0.2597,0.0108
001,2019-08-11,small,0.7433,0.031
001,2019-08-11,medium,0.5658,0.0236
001,2019-08-11,large,0.9069,0.0378
001,2019-08-12,small,0.6568,0.0274
001,2019-08-12,medium,0.4914,0.0205
001,2019-08-12,large,0.7893,0.0329
001,2019-08-13,small,0.8456,0.0352
001,2019-08-13,medium,0.6551,0.0273
001,2019-08-13,large,1.0464,0.0436
001,2019-08-14,small,0.2069,0.0086
001,2019-08-14,medium,0.1282,0.0053
001,2019-08-14,large,0.2016,0.0084
001,2019-08-15,small,0.2209,0.0092
001,2019-08-15,medium,0.1385,0.0058
001,2019-08-15,large,0.2184,0.0091
001,2019-08-16,small,0.292,0.0122
001,2019-08-16,medium,0.1923,0.008
001,2019-08-16,large,0.3063,0.0128
001,2019-08-17,small,0.6271,0.0261
001,2019-08-17,medium,0.4661,0.0194
001,2019-08-17,large,0.749,0.0312
001,2019-08-18,small,1.2939,0.0539
001,2019-08-18,medium,1.0572,0.0441
001,2019-08-18,large,1.6549,0.069
001,2019-08-19,small,0.727,0.0303
001,2019-08-19,medium,0.5518,0.023
001,2019-08-19,large,0.8848,0.0369
001,2019-08-20,small,0.7597,0.0317
001,2019-08-20,medium,0.5801,0.0242
001,2019-08-20,large,0.9293,0.0387
001,2019-08-21,small,0.5772,0.0241
001,2019-08-21,medium,0.4239,0.0177
001,2019-08-21,large,0.6816,0.0284
001,2019-08-22,small,0.2245,0.0094
001,2019-08-22,medium,0.1412,0.0059
001,2019-08-22,large,0.2227,0.0093
001,2019-08-23,small,0.3426,0.0143
001,2019-08-23,medium,0.2318,0.0097
001,2019-08-23,large,0.3708,0.0154
001,2019-08-24,small,0.1687,0.007
001,2019-08-24,medium,0.1007,0.0042
001,2019-08-24,large,0.1569,0.0065
001,2019-08-25,small,1.5734,0.0656
001,2019-08-25,medium,1.3144,0.0548
001,2019-08-25,large,2.0289,0.0845
001,2019-08-26,small,0.7515,0.0313
001,2019-08-26,medium,0.573,0.0239
001,2019-08-26,large,0.9181,0.0383
001,2019-08-27,small,0.1747,0.0073
001,2019-08-27,medium,0.1049,0.0044
001,2019-08-27,large,0.1638,0.0068
001,2019-08-28,small,0.2138,0.0089
001,2019-08-28,medium,0.1333,0.0056
001,2019-08-28,large,0.2099,0.0087
001,2019-08-29,small,1.1495,0.0479
001,2019-08-29,medium,0.9261,0.0386
001,2019-08-29,large,1.4598,0.0608
001,2019-08-30,small,0.8192,0.0341
001,2019-08-30,medium,0.632,0.0263
001,2019-08-30,large,1.0104,0.0421
001,2019-08-31,small,0.1968,0.0082
001,2019-08-31,medium,0.1209,0.005
001,2019-08-31,large,0.1897,0.0079
001,2019-09-01,small,0.2173,0.0091
001,2019-09-01,medium,0.1359,0.0057
001,2019-09-01,large,0.2141,0.0089
001,2019-09-02,small,0.4379,0.0182
001,2019-09-02,medium,0.3083,0.0128
001,2019-09-02,large,0.4953,0.0206
001,2019-09-03,small,0.1167,0.0049
001,2019-09-03,medium,0.0648,0.0027
001,2019-09-03,large,0.099,0.0041
001,2019-09-04,small,8.8018,0.3667
001,2019-09-04,medium,8.4333,0.3514
001,2019-09-04,large,10.2946,0.4289
001,2019-09-05,small,6.7292,0.2804
001,2019-09-05,medium,6.3494,0.2646
001,2019-09-05,large,8.1302,0.3388
001,2019-09-06,small,0.2834,0.0118
001,2019-09-06,medium,0.1857,0.0077
001,2019-09-06,large,0.2955,0.0123
001,2019-09-07,small,1.7717,0.0738
001,2019-09-07,medium,1.4991,0.0625
001,2019-09-07,large,2.2912,0.0955
001,2019-09-08,small,0.3189,0.0133
001,2019-09-08,medium,0.2132,0.0089
001,2019-09-08,large,0.3404,0.0142
001,2019-09-09,small,0.5635,0.0235
001,2019-09-09,medium,0.4123,0.0172
001,2019-09-09,large,0.6631,0.0276
001,2019-09-10,small,0.4098,0.0171
001,2019-09-10,medium,0.2855,0.0119
001,2019-09-10,large,0.4583,0.0191
001,2019-09-11,small,0.1236,0.0052
001,2019-09-11,medium,0.0694,0.0029
001,2019-09-11,large,0.1065,0.0044
001,2019-09-12,small,0.2508,0.0104
001,2019-09-12,medium,0.1609,0.0067
001,2019-09-12,large,0.2549,0.0106
001,2019-09-13,small,0.9565,0.0399
001,2019-09-13,medium,0.7531,0.0314
001,2019-09-13,large,1.1975,0.0499
001,2019-09-14,small,0.4437,0.0185
001,2019-09-14,medium,0.313,0.013
001,2019-09-14,large,0.503,0.021
001,2019-09-15,small,0.5107,0.0213
001,2019-09-15,medium,0.3682,0.0153
001,2019-09-15,large,0.5922,0.0247
001,2019-09-16,small,0.1517,0.0063
001,2019-09-16,medium,0.0887,0.0037
001,2019-09-16,large,0.1375,0.0057
001,2019-09-17,small,0.333,0.0139
001,2019-09-17,medium,0.2242,0.0093
001,2019-09-17,large,0.3584,0.0149
001,2019-09-18,small,0.8908,0.0371
001,2019-09-18,medium,0.6949,0.029
001,2019-09-18,large,1.108,0.0462
001,2019-09-19,small,0.1384,0.0058
001,2019-09-19,medium,0.0795,0.0033
001,2019-09-19,large,0.1227,0.0051
001,2019-09-20,small,0.4673,0.0195
001,2019-09-20,medium,0.3324,0.0138
001,2019-09-20,large,0.5343,0.0223
001,2019-09-21,small,0.0936,0.0039
001,2019-09-21,medium,0.0496,0.0021
001,2019-09-21,large,0.075,0.0031
001,2019-09-22,small,0.2708,0.0113
001,2019-09-22,medium,0.1761,0.0073
001,2019-09-22,large,0.2798,0.0117
001,2019-09-23,small,0.3574,0.0149
001,2019-09-23,medium,0.2435,0.0101
001,2019-09-23,large,0.3899,0.0162
001,2019-09-24,small,0.7515,0.0313
001,2019-09-24,medium,0.573,0.0239
001,2019-09-24,large,0.9181,0.0383
001,2019-09-25,small,0.2587,0.0108
001,2019-09-25,medium,0.1668,0.007
001,2019-09-25,large,0.2646,0.011
001,2019-09-26,small,0.3052,0.0127
001,2019-09-26,medium,0.2026,0.0084
001,2019-09-26,large,0.323,0.0135
001,2019-09-27,small,0.2002,0.0083
001,2019-09-27,medium,0.1233,0.0051
001,2019-09-27,large,0.1936,0.0081
001,2019-09-28,small,0.2209,0.0092
001,2019-09-28,medium,0.1385,0.0058
001,2019-09-28,large,0.2184,0.0091
001,2019-09-29,small,0.5171,0.0215
001,2019-09-29,medium,0.3735,0.0156
001,2019-09-29,large,0.6007,0.025
001,2019-09-30,small,0.1309,0.0055
001,2019-09-30,medium,0.0743,0.0031
001,2019-09-30,large,0.1144,0.0048
001,2019-10-01,small,0.383,0.016
001,2019-10-01,medium,0.2639,0.011
001,2019-10-01,large,0.4231,0.0176
001,2019-10-02,small,0.1436,0.006
001,2019-10-02,medium,0.0831,0.0035
001,2019-10-02,large,0.1284,0.0054
001,2019-10-03,small,0.8368,0.0349
001,2019-10-03,medium,0.6474,0.027
001,2019-10-03,large,1.0343,0.0431
001,2019-10-04,small,0.3052,0.0127
001,2019-10-04,medium,0.2026,0.0084
001,2019-10-04,large,0.323,0.0135
001,2019-10-05,small,0.3426,0.0143
001,2019-10-05,medium,0.2318,0.0097
001,2019-10-05,large,0.3708,0.0154
001,2019-10-06,small,0.0975,0.0041
001,2019-10-06,medium,0.0522,0.0022
001,2019-10-06,large,0.079,0.0033
001,2019-10-07,small,0.2318,0.0097
001,2019-10-07,medium,0.1466,0.0061
001,2019-10-07,large,0.2316,0.0097
001,2019-10-08,small,0.3475,0.0145
001,2019-10-08,medium,0.2357,0.0098
001,2019-10-08,large,0.3771,0.0157
001,2019-10-09,small,0.4918,0.0205
001,2019-10-09,medium,0.3525,0.0147
001,2019-10-09,large,0.5669,0.0236
001,2019-10-10,small,1.0656,0.0444
001,2019-10-10,medium,0.8505,0.0354
001,2019-10-10,large,1.346,0.0561
001,2019-10-11,small,0.5107,0.0213
001,2019-10-11,medium,0.3682,0.0153
001,2019-10-11,large,0.5922,0.0247
001,2019-10-12,small,0.7765,0.0324
001,2019-10-12,medium,0.5947,0.0248
001,2019-10-12,large,0.9521,0.0397
001,2019-10-13,small,0.7597,0.0317
001,2019-10-13,medium,0.5801,0.0242
001,2019-10-13,large,0.9293,0.0387
001,2019-10-14,small,0.0676,0.0028
001,2019-10-14,medium,0.0334,0.0014
001,2019-10-14,large,0.0496,0.0021
001,2019-10-15,small,0.1167,0.0049
001,2019-10-15,medium,0.0648,0.0027
001,2019-10-15,large,0.099,0.0041
001,2019-10-16,small,0.0917,0.0038
001,2019-10-16,medium,0.0484,0.002
001,2019-10-16,large,0.073,0.003
001,2019-10-17,small,0.1144,0.0048
001,2019-10-17,medium,0.0633,0.0026
001,2019-10-17,large,0.0966,0.004
001,2019-10-18,small,0.1463,0.0061
001,2019-10-18,medium,0.0849,0.0035
001,2019-10-18,large,0.1314,0.0055
001,2019-10-19,small,0.4794,0.02
001,2019-10-19,medium,0.3423,0.0143
001,2019-10-19,large,0.5504,0.0229
001,2019-10-20,small,1.1282,0.047
001,2019-10-20,medium,0.9068,0.0378
001,2019-10-20,large,1.4309,0.0596
001,2019-10-21,small,6.9236,0.2885
001,2019-10-21,medium,6.544,0.2727
001,2019-10-21,large,8.3386,0.3474
001,2019-10-22,small,0.9661,0.0403
001,2019-10-22,medium,0.7616,0.0317
001,2019-10-22,large,1.2106,0.0504
001,2019-10-23,small,0.8816,0.0367
001,2019-10-23,medium,0.6868,0.0286
001,2019-10-23,large,1.0955,0.0456
001,2019-10-24,small,1.2372,0.0515
001,2019-10-24,medium,1.0055,0.0419
001,2019-10-24,large,1.5784,0.0658
001,2019-10-25,small,0.11,0.0046
001,2019-10-25,medium,0.0603,0.0025
001,2019-10-25,large,0.092,0.0038
001,2019-10-26,small,0.0842,0.0035
001,2019-10-26,medium,0.0437,0.0018
001,2019-10-26,large,0.0656,0.0027
001,2019-10-27,small,0.5171,0.0215
001,2019-10-27,medium,0.3735,0.0156
001,2019-10-27,large,0.6007,0.025
